,No Finding,Atelectasis,Consolidation,Infiltration,Pneumothorax,Edema,Emphysema,Fibrosis,Effusion,Pneumonia,Pleural_Thickening,Cardiomegaly,Nodule,Mass,Hernia
14,"tf.Tensor(0.72941726, shape=(), dtype=float32)","tf.Tensor(0.23943429, shape=(), dtype=float32)","tf.Tensor(0.1736168, shape=(), dtype=float32)","tf.Tensor(0.3023696, shape=(), dtype=float32)","tf.Tensor(0.19021428, shape=(), dtype=float32)","tf.Tensor(0.17900172, shape=(), dtype=float32)","tf.Tensor(0.11060351, shape=(), dtype=float32)","tf.Tensor(0.060779817, shape=(), dtype=float32)","tf.Tensor(0.3427975, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12738854, shape=(), dtype=float32)","tf.Tensor(0.18307427, shape=(), dtype=float32)","tf.Tensor(0.112619355, shape=(), dtype=float32)","tf.Tensor(0.1369029, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
15,"tf.Tensor(0.7307042, shape=(), dtype=float32)","tf.Tensor(0.24425745, shape=(), dtype=float32)","tf.Tensor(0.17954677, shape=(), dtype=float32)","tf.Tensor(0.3023696, shape=(), dtype=float32)","tf.Tensor(0.19571568, shape=(), dtype=float32)","tf.Tensor(0.18486883, shape=(), dtype=float32)","tf.Tensor(0.11398136, shape=(), dtype=float32)","tf.Tensor(0.05987055, shape=(), dtype=float32)","tf.Tensor(0.35347694, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13181622, shape=(), dtype=float32)","tf.Tensor(0.19042636, shape=(), dtype=float32)","tf.Tensor(0.11470462, shape=(), dtype=float32)","tf.Tensor(0.1419106, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
16,"tf.Tensor(0.73102784, shape=(), dtype=float32)","tf.Tensor(0.24837595, shape=(), dtype=float32)","tf.Tensor(0.18367347, shape=(), dtype=float32)","tf.Tensor(0.3023696, shape=(), dtype=float32)","tf.Tensor(0.20130786, shape=(), dtype=float32)","tf.Tensor(0.1883871, shape=(), dtype=float32)","tf.Tensor(0.11803084, shape=(), dtype=float32)","tf.Tensor(0.056947608, shape=(), dtype=float32)","tf.Tensor(0.36161754, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13652694, shape=(), dtype=float32)","tf.Tensor(0.19827347, shape=(), dtype=float32)","tf.Tensor(0.1151071, shape=(), dtype=float32)","tf.Tensor(0.14569299, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
17,"tf.Tensor(0.73174804, shape=(), dtype=float32)","tf.Tensor(0.25294295, shape=(), dtype=float32)","tf.Tensor(0.18834823, shape=(), dtype=float32)","tf.Tensor(0.3023696, shape=(), dtype=float32)","tf.Tensor(0.20289463, shape=(), dtype=float32)","tf.Tensor(0.19436814, shape=(), dtype=float32)","tf.Tensor(0.1225426, shape=(), dtype=float32)","tf.Tensor(0.036006548, shape=(), dtype=float32)","tf.Tensor(0.3689471, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.14183646, shape=(), dtype=float32)","tf.Tensor(0.20541495, shape=(), dtype=float32)","tf.Tensor(0.11660055, shape=(), dtype=float32)","tf.Tensor(0.14866814, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
18,"tf.Tensor(0.7311782, shape=(), dtype=float32)","tf.Tensor(0.25698116, shape=(), dtype=float32)","tf.Tensor(0.19427764, shape=(), dtype=float32)","tf.Tensor(0.3023696, shape=(), dtype=float32)","tf.Tensor(0.20839322, shape=(), dtype=float32)","tf.Tensor(0.2010929, shape=(), dtype=float32)","tf.Tensor(0.124232575, shape=(), dtype=float32)","tf.Tensor(0.030237582, shape=(), dtype=float32)","tf.Tensor(0.37643677, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15010142, shape=(), dtype=float32)","tf.Tensor(0.21277915, shape=(), dtype=float32)","tf.Tensor(0.11610343, shape=(), dtype=float32)","tf.Tensor(0.15403676, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
19,"tf.Tensor(0.73225176, shape=(), dtype=float32)","tf.Tensor(0.26099762, shape=(), dtype=float32)","tf.Tensor(0.19495672, shape=(), dtype=float32)","tf.Tensor(0.3023696, shape=(), dtype=float32)","tf.Tensor(0.2138536, shape=(), dtype=float32)","tf.Tensor(0.20344168, shape=(), dtype=float32)","tf.Tensor(0.12709832, shape=(), dtype=float32)","tf.Tensor(0.020565553, shape=(), dtype=float32)","tf.Tensor(0.3842114, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1592417, shape=(), dtype=float32)","tf.Tensor(0.21919584, shape=(), dtype=float32)","tf.Tensor(0.118148096, shape=(), dtype=float32)","tf.Tensor(0.15631218, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
20,"tf.Tensor(0.7317478, shape=(), dtype=float32)","tf.Tensor(0.2639118, shape=(), dtype=float32)","tf.Tensor(0.19830029, shape=(), dtype=float32)","tf.Tensor(0.3023696, shape=(), dtype=float32)","tf.Tensor(0.22161904, shape=(), dtype=float32)","tf.Tensor(0.20772947, shape=(), dtype=float32)","tf.Tensor(0.1303017, shape=(), dtype=float32)","tf.Tensor(0.005509642, shape=(), dtype=float32)","tf.Tensor(0.39059734, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.16287094, shape=(), dtype=float32)","tf.Tensor(0.22312649, shape=(), dtype=float32)","tf.Tensor(0.118757434, shape=(), dtype=float32)","tf.Tensor(0.16222617, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
21,"tf.Tensor(0.7312801, shape=(), dtype=float32)","tf.Tensor(0.26716518, shape=(), dtype=float32)","tf.Tensor(0.20210896, shape=(), dtype=float32)","tf.Tensor(0.3023696, shape=(), dtype=float32)","tf.Tensor(0.22898453, shape=(), dtype=float32)","tf.Tensor(0.21213406, shape=(), dtype=float32)","tf.Tensor(0.13157895, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.39648032, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1603312, shape=(), dtype=float32)","tf.Tensor(0.2282261, shape=(), dtype=float32)","tf.Tensor(0.12060464, shape=(), dtype=float32)","tf.Tensor(0.16552076, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
22,"tf.Tensor(0.73035324, shape=(), dtype=float32)","tf.Tensor(0.2711366, shape=(), dtype=float32)","tf.Tensor(0.1995672, shape=(), dtype=float32)","tf.Tensor(0.3023696, shape=(), dtype=float32)","tf.Tensor(0.23489694, shape=(), dtype=float32)","tf.Tensor(0.21038496, shape=(), dtype=float32)","tf.Tensor(0.13852814, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40137553, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.16304792, shape=(), dtype=float32)","tf.Tensor(0.23697038, shape=(), dtype=float32)","tf.Tensor(0.12120132, shape=(), dtype=float32)","tf.Tensor(0.16809002, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
23,"tf.Tensor(0.7298943, shape=(), dtype=float32)","tf.Tensor(0.27609572, shape=(), dtype=float32)","tf.Tensor(0.19920948, shape=(), dtype=float32)","tf.Tensor(0.3023696, shape=(), dtype=float32)","tf.Tensor(0.23967096, shape=(), dtype=float32)","tf.Tensor(0.20386975, shape=(), dtype=float32)","tf.Tensor(0.13744076, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.40681326, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.1625, shape=(), dtype=float32)","tf.Tensor(0.245121, shape=(), dtype=float32)","tf.Tensor(0.12155575, shape=(), dtype=float32)","tf.Tensor(0.17110597, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
24,"tf.Tensor(0.72853476, shape=(), dtype=float32)","tf.Tensor(0.27974516, shape=(), dtype=float32)","tf.Tensor(0.19901933, shape=(), dtype=float32)","tf.Tensor(0.30238104, shape=(), dtype=float32)","tf.Tensor(0.24564153, shape=(), dtype=float32)","tf.Tensor(0.20216963, shape=(), dtype=float32)","tf.Tensor(0.13680781, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41009638, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15863746, shape=(), dtype=float32)","tf.Tensor(0.24817519, shape=(), dtype=float32)","tf.Tensor(0.12026378, shape=(), dtype=float32)","tf.Tensor(0.17404722, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
25,"tf.Tensor(0.7258988, shape=(), dtype=float32)","tf.Tensor(0.2833854, shape=(), dtype=float32)","tf.Tensor(0.19532238, shape=(), dtype=float32)","tf.Tensor(0.30242684, shape=(), dtype=float32)","tf.Tensor(0.24815422, shape=(), dtype=float32)","tf.Tensor(0.20465116, shape=(), dtype=float32)","tf.Tensor(0.13447782, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.41337442, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15873016, shape=(), dtype=float32)","tf.Tensor(0.25010526, shape=(), dtype=float32)","tf.Tensor(0.120065995, shape=(), dtype=float32)","tf.Tensor(0.17777778, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
26,"tf.Tensor(0.72356343, shape=(), dtype=float32)","tf.Tensor(0.28643215, shape=(), dtype=float32)","tf.Tensor(0.19534238, shape=(), dtype=float32)","tf.Tensor(0.3024383, shape=(), dtype=float32)","tf.Tensor(0.25, shape=(), dtype=float32)","tf.Tensor(0.20821919, shape=(), dtype=float32)","tf.Tensor(0.13040063, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4178592, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.16036655, shape=(), dtype=float32)","tf.Tensor(0.25317565, shape=(), dtype=float32)","tf.Tensor(0.11531163, shape=(), dtype=float32)","tf.Tensor(0.18203841, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
27,"tf.Tensor(0.72078884, shape=(), dtype=float32)","tf.Tensor(0.289663, shape=(), dtype=float32)","tf.Tensor(0.18930358, shape=(), dtype=float32)","tf.Tensor(0.30249554, shape=(), dtype=float32)","tf.Tensor(0.25617078, shape=(), dtype=float32)","tf.Tensor(0.20645906, shape=(), dtype=float32)","tf.Tensor(0.12886597, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.42079735, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15779586, shape=(), dtype=float32)","tf.Tensor(0.2555707, shape=(), dtype=float32)","tf.Tensor(0.11473993, shape=(), dtype=float32)","tf.Tensor(0.17961876, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
28,"tf.Tensor(0.71911526, shape=(), dtype=float32)","tf.Tensor(0.29306766, shape=(), dtype=float32)","tf.Tensor(0.18220702, shape=(), dtype=float32)","tf.Tensor(0.30251846, shape=(), dtype=float32)","tf.Tensor(0.26054704, shape=(), dtype=float32)","tf.Tensor(0.21033211, shape=(), dtype=float32)","tf.Tensor(0.12310606, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.425259, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.15426621, shape=(), dtype=float32)","tf.Tensor(0.2600939, shape=(), dtype=float32)","tf.Tensor(0.109672196, shape=(), dtype=float32)","tf.Tensor(0.18319133, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
29,"tf.Tensor(0.7170547, shape=(), dtype=float32)","tf.Tensor(0.29651707, shape=(), dtype=float32)","tf.Tensor(0.16981132, shape=(), dtype=float32)","tf.Tensor(0.30264455, shape=(), dtype=float32)","tf.Tensor(0.2640232, shape=(), dtype=float32)","tf.Tensor(0.20884049, shape=(), dtype=float32)","tf.Tensor(0.12004069, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4284566, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.13793103, shape=(), dtype=float32)","tf.Tensor(0.26660156, shape=(), dtype=float32)","tf.Tensor(0.10305882, shape=(), dtype=float32)","tf.Tensor(0.18417266, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
30,"tf.Tensor(0.71443516, shape=(), dtype=float32)","tf.Tensor(0.2982149, shape=(), dtype=float32)","tf.Tensor(0.15611814, shape=(), dtype=float32)","tf.Tensor(0.30282116, shape=(), dtype=float32)","tf.Tensor(0.26633167, shape=(), dtype=float32)","tf.Tensor(0.20588236, shape=(), dtype=float32)","tf.Tensor(0.1187905, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43175316, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.12730318, shape=(), dtype=float32)","tf.Tensor(0.2674772, shape=(), dtype=float32)","tf.Tensor(0.096861474, shape=(), dtype=float32)","tf.Tensor(0.1882662, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
31,"tf.Tensor(0.70996094, shape=(), dtype=float32)","tf.Tensor(0.3005386, shape=(), dtype=float32)","tf.Tensor(0.1466031, shape=(), dtype=float32)","tf.Tensor(0.3030142, shape=(), dtype=float32)","tf.Tensor(0.26757607, shape=(), dtype=float32)","tf.Tensor(0.20454545, shape=(), dtype=float32)","tf.Tensor(0.10465116, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.43541515, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10915819, shape=(), dtype=float32)","tf.Tensor(0.27196652, shape=(), dtype=float32)","tf.Tensor(0.09259842, shape=(), dtype=float32)","tf.Tensor(0.1883283, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
32,"tf.Tensor(0.7062747, shape=(), dtype=float32)","tf.Tensor(0.30298012, shape=(), dtype=float32)","tf.Tensor(0.1188251, shape=(), dtype=float32)","tf.Tensor(0.3031547, shape=(), dtype=float32)","tf.Tensor(0.26963848, shape=(), dtype=float32)","tf.Tensor(0.19714071, shape=(), dtype=float32)","tf.Tensor(0.102756895, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4384575, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10080645, shape=(), dtype=float32)","tf.Tensor(0.2744887, shape=(), dtype=float32)","tf.Tensor(0.07991202, shape=(), dtype=float32)","tf.Tensor(0.18974486, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
33,"tf.Tensor(0.7011667, shape=(), dtype=float32)","tf.Tensor(0.30534062, shape=(), dtype=float32)","tf.Tensor(0.10768127, shape=(), dtype=float32)","tf.Tensor(0.30330274, shape=(), dtype=float32)","tf.Tensor(0.26854724, shape=(), dtype=float32)","tf.Tensor(0.19466248, shape=(), dtype=float32)","tf.Tensor(0.09587217, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.44149163, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.08034745, shape=(), dtype=float32)","tf.Tensor(0.2744881, shape=(), dtype=float32)","tf.Tensor(0.066945605, shape=(), dtype=float32)","tf.Tensor(0.1889971, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
