epoch,auc,f1_score,loss,precision,recall,val_auc,val_f1_score,val_loss,val_precision,val_recall
20,0.4988879859447479,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07667817920446396,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640185952186584,0.0,0.0
21,0.49525186419487,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07669801265001297,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640315592288971,0.0,0.0
22,0.4969184696674347,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668723911046982,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640793174505234,0.0,0.0
23,0.5006488561630249,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668739557266235,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07641550153493881,0.0,0.0
24,0.49899476766586304,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0766909196972847,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640126347541809,0.0,0.0
25,0.49969714879989624,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668445259332657,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.0764055922627449,0.0,0.0
26,0.49709972739219666,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07669997960329056,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640649378299713,0.0,0.0
27,0.4969635009765625,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668918371200562,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07641520351171494,0.0,0.0
28,0.5005747675895691,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07667883485555649,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07640504837036133,0.0,0.0
29,0.4999645948410034,"""[0.0, 0.0, 0.0, 0.4900056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07668633759021759,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.49281824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.07641520351171494,0.0,0.0
